 cpt#    psproj#  energy       directional cosines x,y,z
                  (eV)
   1         329  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         330  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         331  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         332  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         333  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         334  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         335  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         336  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         337  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         338  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         339  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         340  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         341  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         342  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         343  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         344  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         345  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         346  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         347  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         348  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         349  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         350  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         351  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         352  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         353  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         354  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         355  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         356  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         357  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         358  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         359  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         360  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         361  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         362  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         363  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         364  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         365  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         366  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         367  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         368  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         369  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         370  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         371  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         372  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         373  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         374  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         375  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         376  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         377  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         378  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         379  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         380  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         381  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         382  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         383  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         384  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         385  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         386  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         387  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         388  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         389  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         390  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         391  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         392  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         393  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         394  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         395  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         396  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         397  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         398  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         399  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         400  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         401  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         402  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         403  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         404  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         405  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         406  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         407  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         408  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         409  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         410  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         411  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         412  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         413  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         414  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         415  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         416  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         417  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         418  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         419  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         420  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         421  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         422  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         423  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         424  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         425  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         426  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         427  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         428  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         429  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         430  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         431  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         432  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         433  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         434  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         435  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         436  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         437  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         438  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         439  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         440  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         441  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         442  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         443  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         444  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         445  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         446  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         447  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         448  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         449  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         450  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         451  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         452  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         453  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         454  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         455  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         456  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         457  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         458  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         459  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         460  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         461  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         462  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         463  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         464  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         465  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         466  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         467  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         468  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         469  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         470  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         471  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         472  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         473  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         474  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         475  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         476  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         477  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         478  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         479  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         480  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         481  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         482  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         483  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         484  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         485  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         486  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         487  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         488  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         489  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         490  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         491  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         492  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         493  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         494  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         495  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         496  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         497  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         498  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         499  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         500  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         501  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         502  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         503  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         504  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         505  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         506  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         507  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         508  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         509  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         510  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         511  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         512  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         513  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         514  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         515  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         516  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         517  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         518  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         519  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         520  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         521  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         522  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         523  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         524  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         525  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         526  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         527  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         528  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         529  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         530  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         531  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         532  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         533  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         534  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         535  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         536  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         537  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         538  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         539  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         540  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         541  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         542  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         543  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         544  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         545  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         546  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         547  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         548  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         549  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         550  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         551  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         552  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         553  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         554  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         555  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         556  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         557  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         558  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         559  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         560  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         561  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         562  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         563  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         564  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         565  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         566  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         567  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         568  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         569  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         570  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         571  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         572  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         573  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         574  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2         575  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1         576  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
